Vehículo;Etiqueta;Matrícula;Tipo Vehículo;Tipo Servicio;Nivel Emisión ;Marca;Accesible;Operador;Modelo;Zona;Concesión;Calificación ;(Columna M agregada con propósitos meramente pedagógicos)
154222;Z15-4222;WGG570;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,16;
154223;Z15-4223;WGG571;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,86;
154225;Z15-4225;WGG573;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,90;
154228;Z15-4228;WGG576;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,58;
154229;Z15-4229;WGG577;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,45;
154230;Z15-4230;WGG578;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,05;
154231;Z15-4231;WGG579;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,20;
154232;Z15-4232;WGG580;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,89;
154233;Z15-4233;WGG581;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,57;
154234;Z15-4234;WGG582;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,25;
154235;Z15-4235;WGG583;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,32;
154236;Z15-4236;WGG584;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,25;
154238;Z15-4238;WGG586;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,51;
154239;Z15-4239;WGG587;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,15;
154240;Z15-4240;WGG588;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,80;
154241;Z15-4241;WGG589;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,01;
154242;Z15-4242;WGG590;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,27;
154244;Z15-4244;WGH273;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,24;
154245;Z15-4245;WGH274;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,63;
154246;Z15-4246;WGH275;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,46;
154247;Z15-4247;WGH354;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,42;
154248;Z15-4248;WGH277;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,75;
154249;Z15-4249;WGH278;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,86;
154250;Z15-4250;SMX966;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,02;
154251;Z15-4251;SMX964;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,75;
154253;Z15-4253;WGH407;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,32;
154254;Z15-4254;WGH404;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,47;
154255;Z15-4255;WGH413;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,23;
154256;Z15-4256;WGH402;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,26;
154257;Z15-4257;WGH398;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,23;
154258;Z15-4258;WGH410;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,94;
154259;Z15-4259;WGH406;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,51;
154260;Z15-4260;WGH395;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,37;
154261;Z15-4261;WGH360;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,12;
154262;Z15-4262;WGH358;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,10;
154263;Z15-4263;WGH355;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,53;
154264;Z15-4264;WGH400;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,99;
154265;Z15-4265;WGH417;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,21;
154266;Z15-4266;WGH418;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,67;
154267;Z15-4267;WGH409;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,90;
154268;Z15-4268;WGH408;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,20;
154269;Z15-4269;WGH405;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,11;
154270;Z15-4270;WGH403;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,88;
154271;Z15-4271;WGH359;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,91;
154272;Z15-4272;WGH412;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,20;
154273;Z15-4273;WGH415;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,73;
154274;Z15-4274;WGH353;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,42;
154275;Z15-4275;WGH397;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,95;
154276;Z15-4276;WGH399;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,08;
154277;Z15-4277;WGH396;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,52;
154280;Z15-4280;SMY742;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,63;
154281;Z15-4281;SVS938;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,23;
154282;Z15-4282;SVS728;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,53;
154283;Z15-4283;SVS854;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,58;
154284;Z15-4284;SVS943;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,36;
154285;Z15-4285;SVS866;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,06;
154286;Z15-4286;SVS718;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,33;
154287;Z15-4287;SVS984;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,55;
154289;Z15-4289;SVS990;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,67;
154290;Z15-4290;SVS798;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,32;
154291;Z15-4291;SVS720;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,60;
154292;Z15-4292;SVS713;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,79;
154293;Z15-4293;WGG489;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,65;
154294;Z15-4294;WGG658;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,83;
154295;Z15-4295;WGG496;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,21;
154296;Z15-4296;WGG503;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,98;
154297;Z15-4297;WGG535;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,98;
154298;Z15-4298;WGG505;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,91;
154299;Z15-4299;WGG526;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,85;
154300;Z15-4300;SMY242;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,33;
154301;Z15-4301;SMY233;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,12;
154303;Z15-4303;SMY861;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,67;
154310;Z15-4310;VES063;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,66;
154312;Z15-4312;VER056;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2008;San Cristóbal;SAN CRISTOBAL ZN;3,45;
154313;Z15-4313;VES052;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,69;
154314;Z15-4314;VES009;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,13;
154316;Z15-4316;SMX965;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,71;
154317;Z15-4317;SMS171;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,34;
154318;Z15-4318;SMY805;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,63;
154320;Z15-4320;VES428;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,77;
154321;Z15-4321;VES261;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,10;
154323;Z15-4323;VEY152;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;3,85;
154325;Z15-4325;VFB211;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2010;San Cristóbal;SAN CRISTOBAL ZN;4,34;
154326;Z15-4326;VFE692;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2010;San Cristóbal;SAN CRISTOBAL ZN;5,16;
154328;Z15-4328;SMZ355;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,88;
154331;Z15-4331;WGH721;BUS (50);URBANO;EURO V;VOLKSWAGEN;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,16;
154332;Z15-4332;WEU932;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,09;
154333;Z15-4333;WDE378;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,47;
154334;Z15-4334;VFE260;BUS (50);URBANO;EURO V;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2010;San Cristóbal;SAN CRISTOBAL ZN;4,25;
154336;Z15-4336;SMY441;BUS (50);URBANO;EURO V;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;5,08;
154337;Z15-4337;VEV817;BUS (50);URBANO;EURO V;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,29;
154338;Z15-4338;SMS560;BUS (50);URBANO;EURO V;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,78;
154339;Z15-4339;VEO784;BUS (50);URBANO;EURO V;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2008;San Cristóbal;SAN CRISTOBAL ZN;3,52;
154340;Z15-4340;VET929;BUS (50);URBANO;EURO V;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,71;
154342;Z15-4342;WGG572;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;5,93;
154343;Z15-4343;WGH254;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,60;
154344;Z15-4344;WDE418;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,46;
154347;Z15-4347;WGG591;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,03;
154350;Z15-4350;WGG575;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,26;
154351;Z15-4351;WGG574;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,60;
154352;Z15-4352;WGG585;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,05;
154353;Z15-4353;WDE417;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,43;
154354;Z15-4354;WEU933;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,77;
154355;Z15-4355;WDE381;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,86;
154357;Z15-4357;WGG640;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,07;
154358;Z15-4358;SVS725;BUS (50);URBANO;EURO IV;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2011;San Cristóbal;SAN CRISTOBAL ZN;4,61;
154359;Z15-4359;WGH416;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;7,07;
154360;Z15-4360;VES480;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,01;
154362;Z15-4362;WGH331;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,83;
154367;Z15-4367;WGH265;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2015;San Cristóbal;SAN CRISTOBAL ZN;6,23;
154368;Z15-4368;WDE423;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,59;
154369;Z15-4369;WDE420;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,69;
154370;Z15-4370;WEU945;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,68;
154371;Z15-4371;VET771;BUS (50);URBANO;EURO V;CHEVROLET;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2009;San Cristóbal;SAN CRISTOBAL ZN;4,04;
154372;Z15-4372;WMM253;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,77;
154373;Z15-4373;WMM256;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,19;
154374;Z15-4374;WMM259;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,90;
154375;Z15-4375;WMM260;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,60;
154376;Z15-4376;WMM357;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,85;
154377;Z15-4377;WMM358;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,71;
154378;Z15-4378;WMM359;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,00;
154379;Z15-4379;WMM360;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,76;
154380;Z15-4380;WMM361;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,15;
154381;Z15-4381;WMM362;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,84;
154382;Z15-4382;WMM363;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,44;
154383;Z15-4383;WMM364;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,68;
154384;Z15-4384;WMM365;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,52;
154385;Z15-4385;WMM366;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,69;
154386;Z15-4386;WDD327;BUS (50);URBANO;EURO V;MERCEDES BENZ;ELEVADOR;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,01;
154387;Z15-4387;WDD334;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,59;
154388;Z15-4388;WDE339;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,92;
154389;Z15-4389;WDG035;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,87;
154390;Z15-4390;WDG039;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,77;
154391;Z15-4391;WDG047;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,30;
154392;Z15-4392;WDG065;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,58;
154393;Z15-4393;WEV303;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;6,62;
154394;Z15-4394;WEV309;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,87;
154395;Z15-4395;WEW128;BUS (50);URBANO;EURO V;MERCEDES BENZ;NO;CONSORCIO EXPRESS SAN CRISTOBAL;2014;San Cristóbal;SAN CRISTOBAL ZN;5,58;
